TIC,TOI,SG1Disposition,Rplanet,Period,CK2016_Mass,PredictedK,Mstar_TIC8,Rstar_TIC8,Teff_TIC8
219499488,4063.01,PC,19.661,1.63227,317,190.19,0.86,0.91,5100
49771092,542.01,PPC,11.556,1.631828,92.027,55.68,0.85,0.94,5016
168191686,2753.01,PC,15.33,1.628172,317,160.6,1.11,1.35,6020
101696403,4293.01,VPC,15.054,1.624211,317,170.04,1.02,1.06,5705
400762242,3003.01,PC,7.135,1.62243,40.544,15.31,1.73,1.98,7517
470911286,3986.01,PC,10.325,1.621247,75.99,47.58,0.81,3.11,4949
742648307,3779.01,PC,5.63,1.618384,27.099,13.6,1.13,0.52,6053
239585909,3554.01,PC,11.9,1.613046,96.741,52.73,NaN,NaN,NaN
130191319,3379.01,PC,6.641,1.611744,35.891,18.06,1.13,1.14,6056
369960846,1077.01,VPC+,13.541,1.60628,120.487,75.06,0.82,0.98,4678
127476180,981.01,PC,4.321,1.60374,17.287,7.45,1.43,1.48,6564
299780329,1869.01,PC,5.389,1.60282,25.164,13.14,1.07,1.39,5530
96097215,728.01,VPC?,4.575,1.60245,19.049,10.21,1.03,0.96,5701
318796593,2886.01,PC,18.608,1.602,317,156.44,1.16,1.22,6141
378291076,1620.01,PC,2.584,1.59878,7.213,3.19,1.38,1.49,6497
434718964,1512.01,PC,2.557,1.59748,7.086,3.88,NaN,NaN,NaN
704012376,3774.01,PC,14.55,1.597075,317,176.82,0.97,1.07,5511
458995583,3068.01,PC,28.624,1.59583,317,121.17,1.71,1.86,7458
126737992,4180.01,PC,4.322,1.595432,17.291,6.51,1.75,1.92,7566
305550963,3957.01,PC,11.858,1.589205,96.161,46.64,1.2,2,6227
1813844121,4152.01,PC,26.906,1.581973,317,185.09,0.91,2.14,5299
433546897,3162.01,PC,11.927,1.575299,97.115,43.46,1.36,2.2,6560
160328683,2496.01,VPC,22.958,1.574683,317,252.69,0.57,0.58,3273
409896170,2866.01,PC,12.693,1.572842,107.944,63.27,0.91,0.87,5288
44510874,2925.01,PC,8.576,1.572004,55.428,22.28,1.6,1.51,7164
399058051,3171.01,PC,13.423,1.570794,118.713,61.66,1.09,1.21,5952
363202582,3188.01,PC,13.924,1.566118,126.342,59.61,1.26,1.6,6356
147437399,2756.01,PC,18.028,1.562238,317,205.96,0.78,3.08,4801
141205978,3862.01,PC,6.251,1.557418,32.375,18.88,0.92,0.93,5343
383299778,3302.01,PC,9.94,1.557376,71.238,39.55,0.99,1.5,5590
356822426,4174.01,PC,7.783,1.556866,47.001,21.65,1.31,2.04,6464
299023386,1995.01,PC,11.166,1.552804,86.815,17.75,NaN,NaN,7709
448358913,3496.01,PC,8.395,1.550544,53.456,14.65,2.86,2.02,10958
647636934,3747.01,PC,18.591,1.550383,317,117,1.83,1.99,7747
453230066,3643.01,PC,6.809,1.549221,37.445,12.74,2.07,1.78,8364
50618703,544.01,CPC-,2.16,1.548354,5.318,3.88,0.66,0.66,4220
80166433,1125.01,CPC,5.493,1.54602,25.995,8.96,2.03,2.5,8097
27649847,521.01,VPC+,2.041,1.542845,4.83,4.81,0.41,0.42,3562
369376388,2486.01,PC,3.725,1.541156,13.432,9.81,0.66,0.77,4205
149918151,3846.01,PC,13.38,1.540723,118.064,86.01,0.66,0.77,4234
321041369,1681.01,PC,3.262,1.537559,10.716,5.9,1.01,0.93,5657
178577607,2840.01,PC,19.4,1.532427,317,165.88,1.09,1.11,5957
463469906,2957.01,PC,15.13,1.531631,317,140.43,1.4,1.27,6650
200320748,2683.01,PC,7.421,1.529285,43.35,21.76,1.16,1.29,6136
35009898,654.01,VPC+,2.361,1.527569,6.184,6.1,0.42,0.43,3512
319568619,3277.01,VPC,12.375,1.526589,103.385,66.59,0.8,0.77,4887
415976665,3651.01,PC,13.029,1.525891,112.848,49.36,1.43,1.85,6714
359572563,3147.01,PC,22.18,1.525614,317,136.65,1.46,1.61,6797
136504576,2966.01,PC,10.288,1.524531,75.527,41.67,1.01,2.44,5698
354442783,3712.01,PC,8.617,1.52205,55.882,37.86,0.74,0.92,4668
445145355,2738.01,PC,13.003,1.517404,112.473,62.56,NaN,NaN,NaN
329691586,3202.01,PC,6.032,1.516326,30.477,16.42,1.05,1.02,5828
443556801,2768.01,PC,3.001,1.50802,9.3,7.05,0.63,0.66,4008
1870990135,3514.01,PC,14.324,1.505254,317,176.73,1,0.89,5623
74197917,4261.01,PC,8.538,1.50408,55.008,30.69,NaN,NaN,NaN
468574941,2046.01,VPC+,18.401,1.4972,317,162.34,1.14,1.24,5862
165530380,2262.01,PC,1.956,1.493765,4.494,2.17,1.25,1.28,6224
224298134,2079.01,VPC,1.395,1.492354,2.53,2.31,0.48,0.48,3679
86419190,3338.01,PC,10.866,1.489533,82.887,41.31,1.19,1.11,6208
119290630,2724.01,VPC,18.328,1.487506,317,194.67,0.87,0.83,5142
371676181,3936.01,VPC,18.645,1.485888,317,117.81,1.85,1.98,7801
124453339,3106.01,PC,8.644,1.485251,56.179,29.61,1.1,1.28,5506
375223080,1095.01,VPC-,13.533,1.482328,120.373,50.17,1.56,2.66,6628
233948455,3612.01,PC,13.906,1.482291,126.064,78.14,0.86,0.91,5115
179033846,2675.01,PC,13.226,1.476869,115.77,53.2,1.35,1.37,6532
449549170,3159.01,PC,5.804,1.472813,28.542,15.83,1.02,1.81,5732
258983679,2593.01,PC,6.714,1.471139,36.559,16.92,1.34,2.19,6514
126733133,570.01,VPC,7.283,1.468716,41.987,20.14,1.27,1.31,5771
165412561,3908.01,PC,5.954,1.468067,29.809,17.35,0.95,1.1,5433
390651552,1827.01,P,1.333,1.467126,2.342,2.86,0.31,0.33,3341
243313296,2278.01,VPC+,1.127,1.466346,1.491,1.86,0.3,0.32,3497
190250689,3802.01,PC,12.897,1.465822,110.919,62.83,0.99,1.36,5586
259353953,993.01,PPC,5.406,1.461071,25.297,9.15,1.94,1.67,7510
116483514,1411.01,VPC?,1.34,1.452042,2.362,1.78,0.65,0.69,4184
355800238,2606.01,VPC+,13.92,1.450949,126.276,59.25,1.32,1.24,6472
160003961,2335.01,PC,6.144,1.449205,31.441,16.57,1.11,1.12,6113
395926728,3483.01,VPC,12.457,1.44668,104.564,56.49,1.07,1.81,5881
372818426,2645.01,VPC,20.708,1.443671,317,184.14,0.96,0.94,5465
156887426,2799.01,VPC,16.944,1.436791,317,172.66,1.06,1.07,5873
79920467,3288.01,VPC-,12.383,1.433862,103.506,78.83,0.64,0.67,3913
279327604,2489.01,VPC,8.828,1.426951,58.228,35.21,0.91,1.02,5310
31786438,3289.01,PC,12.617,1.425993,106.855,57.29,1.09,1.75,5955
381714186,1839.01,VPC?,2.47,1.424817,6.681,3.97,0.93,0.85,5303
229938290,1783.01,CPC-,2.282,1.419866,5.84,3.46,0.94,0.98,5406
177077336,723.01,CPC,1.158,1.417861,1.642,1.08,0.8,0.76,4872
31054498,2541.01,PC,8.148,1.411842,50.807,18.94,1.89,3.52,7902
96246348,1014.01,PC,6.627,1.409488,35.76,20.39,NaN,NaN,10839
267574918,1690.01,VP,0.528,1.408052,0.099,0.07,0.76,0.01,4754
391645374,3034.01,PC,15.392,1.403595,317,166.91,1.13,1.25,6056
438777551,3161.01,PC,17.635,1.401786,317,135.74,1.54,1.52,7014
234994474,134.01,P,1.636,1.401529,3.314,2.7,0.59,0.6,3837
468832904,3780.01,VPC,16.263,1.400636,317,177.49,1.03,1.06,5765
367616146,3704.01,PC,9.911,1.394576,70.882,41.67,0.96,0.97,5484
464067218,3059.01,PC,6.062,1.39337,30.729,17.59,NaN,NaN,NaN
193641523,824.01,P,3.821,1.39293,14.026,10.18,0.7,0.73,4488
150437346,2220.01,VPC,12.636,1.392692,107.128,59.73,1.04,1.21,5623
180987952,581.01,PPC,4.846,1.389173,21.001,6.15,2.74,1.84,9938
33651215,2927.01,PC,14.864,1.386825,317,135.64,1.55,1.22,7019
152005053,3407.01,PC,8.33,1.384791,52.75,27.75,1.14,1.27,6081
364072092,3310.01,VPC,15.042,1.3826,317,155.05,1.27,1.45,6362
66783360,1399.01,PC,5.018,1.38155,22.288,10.62,1.32,1.38,6335
467666275,1204.01,PPC,2.045,1.381467,4.846,2.61,1.1,1.78,5982
155044736,1015.01,PC,21.929,1.373499,317,50.79,NaN,6.8,4714
264912889,3683.01,PC,13.143,1.369426,114.533,47.03,1.66,2.15,7321
163262555,3097.01,PC,8.891,1.368406,58.932,36.95,0.88,0.9,5175
315398848,3314.01,PC,8.375,1.367758,53.235,31.37,0.97,1.03,5506
81247740,1855.01,VPC+,22.944,1.36416,317,193.05,0.92,1.08,5300
45492609,2922.01,PC,5.258,1.360522,24.126,13.22,1.08,1.15,5924
238086647,510.01,PPC,2.136,1.352387,5.216,2.88,1.07,1.29,5883
319806044,3209.01,PC,8.013,1.350172,49.388,28.56,NaN,NaN,3226
352682207,4010.03,PC,3.318,1.347999,11.033,7.42,0.8,0.88,4888
219306934,2201.01,VPC?,3.656,1.347756,13.01,6.63,1.21,1.47,6107
310537530,2896.01,PC,17.803,1.347563,317,189.74,0.95,3.36,5434
330795142,3835.01,PC,14.569,1.346108,317,178.7,1.04,1.09,5789
322054600,1616.01,PC,4.706,1.34323,19.984,9.14,1.43,1.45,6428
382625239,2388.01,CPC,0.69,1.340684,0.257,0.15,NaN,NaN,8432
274215536,1701.01,VPC+,4.94,1.33418,21.698,15.3,0.75,0.88,4730
176772671,2603.01,PC,11.728,1.332684,94.374,78.49,0.58,0.59,3947
68388114,3776.01,PC,7.163,1.331453,40.818,26.34,0.85,0.66,5247
30016082,2693.01,PC,11.6,1.322564,92.628,56.21,0.94,0.97,5388
189013224,426.01,PPC,2.161,1.320504,5.323,3.06,1.02,0.99,5691
89389197,1137.01,PC,40.938,1.32047,317,54.11,NaN,6.31,4911
463590116,3061.01,PC,38.749,1.318064,317,68.5,NaN,NaN,NaN
298206077,2900.01,PC,22.06,1.317171,317,133.98,1.62,1.77,7220
303867090,3049.01,PC,7.186,1.316857,41.041,22.48,1.1,1.22,5979
269077474,2717.01,PC,11.22,1.31649,87.526,43.76,1.26,1.78,6341
160522555,3055.01,PC,11.156,1.307157,86.683,47.85,1.09,0.96,5958
142937186,2427.01,VPC?,1.995,1.30613,4.647,3.66,0.64,0.68,4072
100099031,353.01,VPC,42.149,1.298222,317,211.89,0.82,2.64,4929
469184909,2953.01,PC,8.683,1.292625,56.606,33.22,NaN,NaN,NaN
455791689,1544.01,VPC?,3.046,1.29165,9.541,5.96,0.91,0.95,4681
24615998,4238.01,PC,13.906,1.273225,126.061,84.85,0.82,0.85,4973
9006668,238.01,CPC,1.862,1.2731,4.13,2.74,0.84,0.77,5029
124515764,2355.01,PC,4.071,1.2708,15.618,8.03,1.23,1.17,6100
13961554,3603.01,PC,8.279,1.267835,52.206,32.84,0.91,0.9,5303
452006073,3071.01,VPC-?,7.11,1.267099,40.298,20.74,1.23,1.36,6296
218795833,519.01,VPC+,12.166,1.265245,100.445,121.73,0.34,0.36,3376
74482749,584.01,VPC,28.485,1.259585,317,106.14,2.35,2.91,7732
368320811,2036.01,PC,4.844,1.25825,20.989,10.16,1.35,2.18,6448
147456499,2659.01,PC,14.071,1.255879,128.612,87.68,0.81,0.91,4926
282102605,2742.01,PC,11.525,1.254168,91.607,54.3,NaN,NaN,NaN
7439481,4339.01,PC,10.349,1.254081,76.297,84.54,0.39,0.4,3455
119448220,2873.01,PC,8.678,1.252025,56.55,38.02,0.83,0.85,5000
73540072,1853.01,VPC+,3.781,1.24357,13.776,9.35,0.82,0.84,4965
119089245,3337.01,VPC-,12.065,1.243492,99.032,54.26,1.13,1.18,6070
332660287,2713.01,PC,5.694,1.243402,27.631,18.75,0.82,0.75,4967
73649615,756.01,VPC+,2.87,1.239306,8.619,8.08,0.51,0.51,3636
200322593,540.01,VP,0.905,1.239211,0.68,1.34,0.17,0.2,3143
309257814,171.01,VPC+,13.545,1.238603,120.552,78.13,0.88,1.11,4949
322862882,3205.01,PC,10.578,1.236688,79.182,61.58,0.67,0.65,4289
399868187,2473.01,VPC,17.559,1.231178,317,153,1.37,1.53,6589
298073824,1447.01,PC,4.432,1.229303,18.048,8.21,1.5,4.12,6732
372207084,3935.01,PC,16.258,1.225762,317,116.58,2.07,2.15,8370
150074121,3719.01,VPC,14.076,1.22203,128.691,61.78,1.39,1.48,6629
147890655,3849.01,PC,14.347,1.222006,317,206.28,0.88,1,5196
382259755,2622.01,PC,17.674,1.220704,317,177.85,1.1,1.06,5991
200917197,3640.01,PC,20.021,1.219505,317,118.28,2.03,3.49,8273
199444169,1410.01,VPC+,2.944,1.216835,9,6.77,0.71,0.78,4507
453260209,1215.01,CPC-,0.927,1.212615,0.742,0.66,0.55,0.55,3693
80783538,4267.01,PC,11.544,1.212552,91.873,43.39,1.43,1.48,6719
63470437,3669.01,PC,10.276,1.212046,75.385,41.67,1.13,1.25,6059
317019074,2348.01,PC,4.982,1.204379,22.015,10.67,1.38,1.38,6221
453387619,1703.01,VPC+,9.785,1.20143,69.364,40.95,1.03,1.08,5509
307888842,3215.01,PC,13.014,1.201185,112.628,53.4,1.43,1.58,6716
452866790,488.01,P,1.174,1.198058,1.728,2.14,0.34,0.35,3384
392112968,3174.01,PC,18.38,1.195561,317,140.71,1.58,1.55,7108
372172128,2196.01,VPC+,3.503,1.195397,12.098,7.19,1.02,1.03,5585
412257781,2863.01,PC,9.478,1.189481,65.701,32.45,1.35,1.5,6550
459850897,3503.01,PC,9.323,1.18861,63.879,23.66,2.08,1.79,8405
264223828,4098.01,PC,4.952,1.178981,21.789,13.19,1,1.37,5650
278196907,4290.01,PC,3.1,1.177166,9.826,6.34,0.91,0.8,5313
89256802,457.01,VPC-,7.719,1.175983,46.349,43.93,0.51,0.51,3054
310105752,4285.01,PC,9.311,1.170544,63.749,33.32,1.25,1.23,6328
375850439,2051.01,PC,6.387,1.16343,33.59,9.9,2.96,2.62,7470
234519192,196.01,CPC,11.664,1.163016,93.503,45.42,1.4,4.06,6571
148667071,4224.01,PC,10.783,1.161347,81.816,43.34,1.23,1.62,6289
85031598,1684.01,CPC,11.731,1.155109,94.416,67.88,0.78,2.99,4815
296670796,3149.01,PC,11.925,1.153787,97.086,59.17,NaN,NaN,NaN
387791274,3142.01,PC,44.973,1.15367,317,109.59,NaN,NaN,NaN
280212554,2743.01,PC,17.241,1.147254,317,105.35,2.49,2.59,9742
114103134,2829.01,PC,21.59,1.146903,317,151.76,1.44,1.99,6755
92744152,4254.01,PC,12.879,1.146277,110.644,57.03,1.29,2.12,6416
311130133,4318.01,PC,1.753,1.134382,3.73,2.27,1.01,0.85,5683
194203348,1546.01,PC,3.031,1.13345,9.459,5.13,1.2,1.4,5979
124095888,2358.01,VPC?,5.127,1.12608,23.117,11.99,1.29,1.24,6131
248058363,3550.01,PC,7.714,1.124143,46.291,18.95,1.84,2.06,7786
28945511,2934.01,PC,5.182,1.123975,23.538,12.82,1.2,0.95,6220
233211762,1252.01,VPC,5.375,1.121949,25.051,20.05,0.67,0.62,3993
466318137,3153.01,PC,7.976,1.12164,48.999,30.15,NaN,NaN,NaN
59859387,1881.01,VPC+,6.061,1.120383,30.722,14.76,1.45,1.47,6566
192076548,2668.01,PC,6.181,1.115933,31.77,15.01,1.49,1.68,6859
67418624,1598.01,CPC,3.781,1.103694,13.773,7.58,1.19,1.73,6082
23170835,2430.01,PC,4.685,1.10071,19.835,10.36,1.29,1.59,6109
7274938,4215.01,PC,11.047,1.099441,85.245,40.11,1.51,1.63,6915
416368336,3511.01,PC,22.74,1.085194,317,240.85,0.74,0.99,4670
255768108,3330.01,VPC,17.308,1.08147,317,172.84,1.22,1.78,6260
444842193,745.01,PPC,2.2,1.079107,5.484,3.27,1.07,0.97,5694
346015394,3722.01,VPC-,11.311,1.078948,88.734,56.05,0.98,0.95,5567
409315469,4210.01,PC,9.44,1.075421,65.255,50.17,0.73,1.17,4614
72090501,651.01,PPC,10.893,1.069788,83.235,32.34,2.04,1.58,NaN
158025009,1416.01,VPC,1.771,1.069606,3.793,2.73,0.81,0.8,4946
330135981,3604.01,PC,15.617,1.066688,317,198.23,NaN,NaN,NaN
301455423,3326.01,PC,14.77,1.066456,317,189.5,1.07,1.18,5897
202426247,1860.01,CPC-,1.425,1.066211,2.62,1.63,1.01,0.93,5692
262829328,2627.01,PC,12.427,1.064977,104.133,67.45,0.95,0.97,5427
239136269,3810.01,PC,12.189,1.059039,100.763,35.55,2.37,1.43,9332
306357884,3322.01,PC,11.518,1.057111,91.511,49.75,1.24,2.53,6307
91555165,2345.01,CPC?,1.42,1.052616,2.607,2.02,0.73,0.76,4621
32408928,4213.01,PC,9.123,1.043523,61.572,33.99,1.22,1.23,6259
299176311,4194.01,PC,6.498,1.0433,34.588,20.58,1.09,1.07,5943
362249359,833.01,PC,1.313,1.041882,2.281,2.04,0.59,0.6,3966
183593642,355.01,VPC,9.219,1.037266,62.676,36.48,1.13,1.32,6003
69819610,2324.01,CPC?,2.495,1.0371,6.796,3.62,1.29,1.5,6262
102848207,3816.01,PC,16.07,1.036319,317,179.25,1.18,1.14,6180
320417762,692.01,PC,3.531,1.03604,12.264,4.26,2.45,2.74,9451
53593542,4200.01,PC,22.453,1.027641,317,141.8,1.68,1.83,7390
294097592,4286.01,PC,3.269,1.026851,10.755,7.84,0.81,0.85,4938
406672232,1263.01,PC,1.427,1.021332,2.629,1.85,0.86,0.82,5098
52976395,2765.01,PC,7.117,1.019102,40.374,19.66,1.49,1.53,6865
236714379,1254.01,VPC,9.239,1.018003,62.906,41.31,0.95,1.09,5417
403224672,141.01,P,1.368,1.00862,2.446,1.52,1.04,1.13,5858
392995938,3443.01,PC,13.907,1.00839,126.081,62.16,1.47,3.52,6808
463402815,1044.01,PC,13.279,1.008174,116.549,41.22,2.42,2.17,7662
34729329,2731.01,PC,1.349,0.995394,2.39,1.52,1.01,0.84,5697
122617317,4311.02,PC,1.416,0.990289,2.593,1.82,0.87,0.85,5159
201186294,1634.01,P,1.83,0.98933,4.013,4.3,0.46,0.47,3549
201508515,2539.01,PC,5.201,0.985586,23.688,15.04,1.02,1.38,5709
201248411,129.01,P,10.1,0.980965,73.201,59.73,0.7,0.76,4486
265633507,3233.01,PC,16.876,0.97863,317,154.35,1.52,2.09,6959
254629854,3482.01,VPC,9.625,0.97122,67.441,36,1.33,2.18,6495
179308757,800.01,PC,3.269,0.96573,10.759,6.96,NaN,NaN,10966
181804752,736.02,VP,1.185,0.947973,1.786,4.28,0.14,0.17,NaN
268301217,1937.01,VPC+,14.927,0.94669,317,203.57,1.02,1.07,5246
220016044,357.01,PC,6.872,0.939882,38.038,21.51,1.24,2.55,6568
35582553,649.01,PPC,17.35,0.93585,317,161.37,1.45,2.43,6499
287139872,1752.01,VPC+,1.737,0.935183,3.67,3.69,0.52,0.53,3747
167714792,945.01,PC,4.593,0.929805,19.176,9.38,1.55,1.65,6841
247283054,3552.01,PC,13.561,0.928521,120.791,71.69,1.16,2.42,6123
149394317,2653.01,PC,5.594,0.926849,26.808,16.6,1.09,1.21,5953
8621049,3770.01,PC,7.75,0.918377,46.66,33.49,0.88,0.9,5176
312862941,1638.01,VPC+,8.637,0.915094,56.103,48.51,0.66,0.7,3898
139771134,1889.01,VPC,6.166,0.91344,31.631,25.94,0.72,0.77,4480
192520375,4251.01,PC,13.026,0.910951,112.804,41.61,2.39,1.79,9421
135036669,2640.01,PC,7.919,0.910652,48.401,80.79,0.25,0.27,2999
81055189,4234.01,PC,8.515,0.908232,54.765,30.04,1.32,1.23,6481
348673213,1639.01,VPC,3.435,0.901465,11.7,10.92,0.6,0.61,3954
50989813,2854.01,PC,13.095,0.900864,113.82,42.62,2.35,2.46,9267
348538431,507.01,VPC+,17.12,0.899468,317,331.51,0.5,0.51,3385
303883880,3221.01,PC,11.478,0.896875,90.979,60.3,NaN,NaN,NaN
165885558,3844.01,PC,13.684,0.896369,122.665,80.25,1.02,1.22,5726
260298958,2205.01,VPC+,18.316,0.889213,317,287.39,0.63,0.65,3747
174426662,3386.01,PC,5.041,0.885554,22.461,12.49,1.31,1.13,6446
427508467,1012.01,VPC,24.835,0.884182,317,122.9,2.25,2.72,8832
358070912,3261.01,PC,4.197,0.883128,16.452,12.03,0.87,0.86,5151
1528696,448.01,P,11.24,0.881992,87.793,71.52,0.74,0.78,4638
182470056,2839.01,PC,11.9,0.879268,96.74,56.53,1.22,1.7,6259
100267480,2341.01,VPC,8.552,0.87741,55.167,51.67,0.6,0.62,3596
65440953,3665.01,PC,3.71,0.874649,13.336,10.15,0.82,0.81,4977
260541432,2628.01,VPC,9.644,0.871596,67.672,42.5,1.1,1.21,5969
154383539,1436.01,CPC,1.718,0.867492,3.603,2.73,0.83,0.75,5006
441600335,4159.01,PC,8.514,0.865954,54.752,35.55,1.05,1.92,5815
200090347,4209.01,PC,12.761,0.863174,108.939,66.24,1.16,1.47,6142
77156829,696.01,VPC,0.972,0.860241,0.877,1.26,0.32,0.34,3666
238020894,2837.01,PC,13.104,0.860227,113.951,76.58,NaN,NaN,NaN
425934411,142.01,VPC+,12.694,0.853354,107.961,102.87,0.59,0.61,3727
229747848,1347.01,CPC,1.881,0.847439,4.204,2.95,0.95,0.85,5398
141275395,3878.01,PC,6.539,0.83762,34.952,20.43,1.25,1.6,6323
48276576,4263.01,PC,8.773,0.833872,57.606,36.06,1.13,1.39,6071
318054782,4222.01,PC,12.507,0.833571,105.277,64.4,1.17,2.09,6158
140687214,4327.01,PC,1.559,0.83033,3.055,3.06,0.56,0.57,3672
310231275,2265.01,CPC,2.48,0.829408,6.725,4.03,1.21,1.52,5490
307915084,3838.01,PC,8.818,0.827618,58.11,37.62,1.08,1.32,6203
371673488,1497.01,PC,3.683,0.8158,13.176,5.26,2.25,1.85,7733
341272282,4268.01,PC,4.388,0.813312,17.742,7.58,2.03,2.12,8265
442050698,4266.01,PC,14.725,0.81186,317,176.04,1.37,1.73,6574
166220082,3284.01,VPC-,7.02,0.810222,39.44,23.31,1.25,2.03,6329
277099925,796.01,PC,3.035,0.808631,9.482,6.51,NaN,NaN,10515
183985250,193.01,P,3.89,0.792072,14.456,10.48,0.93,0.98,5374
279989567,2744.01,PC,4.007,0.787177,15.201,10.52,NaN,NaN,NaN
327011842,1576.01,PC,11.251,0.78424,87.933,19.84,NULL,5.39,4829
374095457,779.01,VPC,3.346,0.783902,11.193,7.76,NaN,NaN,9820
10837041,2411.01,VPC?,1.747,0.782765,3.708,3.46,0.64,0.73,4099
467484304,3152.01,PC,11.901,0.781421,96.748,45.21,1.81,1.37,7691
77527511,613.01,PC,9.237,0.778496,62.884,50.08,0.82,2.19,5032
139285832,332.01,VPC+,3.278,0.77685,10.808,8.18,0.88,0.96,5165
177258735,801.01,PC,0.909,0.77569,0.69,0.42,1.23,1.36,6259
453348525,3792.01,PC,6.504,0.772907,34.635,21.85,1.16,1.19,6125
36724087,732.01,P,1.415,0.768418,2.59,3.56,0.36,0.37,3387
230075120,4110.01,PC,2.853,0.76767,8.533,5.08,1.27,1.53,6377
33595516,849.01,P,3.552,0.76566,12.389,9.19,0.91,0.92,5271
144682439,3425.01,PC,8.485,0.765415,54.431,35.27,1.12,1.51,6034
14091704,445.01,VPC,7.898,0.76502,48.191,29.66,1.21,1.65,6345
153951307,1238.02,CPC-,1.28,0.764601,2.186,2.13,0.61,0.62,3929
363635669,4275.01,PC,8.424,0.761774,53.765,29.53,1.44,1.59,6741
284760740,4046.01,PC,5.166,0.75835,23.417,14.59,1.19,1.56,6209
457110913,3156.01,PC,15.124,0.746291,317,244.99,0.87,1.04,5132
234832821,2590.01,PC,1.785,0.746058,3.845,2.44,1.17,1.13,6162
467580267,3668.01,PC,13.209,0.74081,115.519,77.52,1.08,2.73,5921
55650590,206.01,VPC,1.46,0.736306,2.734,4,0.34,0.35,3459
103183399,2968.01,PC,9.109,0.732812,61.413,39.32,1.17,1.3,6144
4729001,2941.01,PC,17.996,0.712782,317,222.53,1.03,1.12,5751
3233861,2943.01,PC,13.809,0.712332,124.575,107.05,0.76,0.98,4728
330468175,1360.01,PC,5.184,0.70902,23.554,9.78,2.27,2.36,7745
153725446,2722.01,PC,4.665,0.708548,19.689,14.03,1.01,1.52,5678
23124038,4146.01,PC,11.16,0.701083,86.736,57.87,1.12,1.51,6036
242536549,1953.01,PC,5.869,0.69234,29.09,16.8,1.4,1.85,6440
437253811,2974.01,PC,16.297,0.689421,317,245.93,0.9,2.6,5270
153976959,1435.01,CPC,1.16,0.685999,1.653,1.31,0.87,0.82,5142
9833284,3762.01,PC,6.827,0.68436,37.61,21.3,1.45,2.17,6779
286561122,1658.01,PC,7.856,0.67994,47.749,24.76,1.66,2.98,5175
258402425,2156.01,PC,15.673,0.67554,317,269.15,0.79,2.74,4766
330885564,3199.01,PC,11.037,0.675531,85.117,64.62,0.94,0.92,5411
38680052,2208.01,VPC+,12.783,0.674357,109.255,176.95,0.3,0.32,3252
392476080,2109.01,VPC+,15.726,0.67249,317,184.85,1.4,1.7,6428
51830822,2727.01,PC,12.262,0.671163,101.796,74.32,1,2.43,5632
28900646,1685.01,VPC,1.469,0.669174,2.76,3.39,0.46,0.46,3552
332880327,3195.01,PC,16.421,0.667773,317,178.46,1.48,2.82,6842
154867950,1652.01,CPC-,3.378,0.66648,11.374,8.81,0.92,1.99,5288
344085117,2365.01,VPC?,6.084,0.659752,30.921,21.98,1.05,1.25,5520
452049244,3070.01,PC,19.421,0.658736,317,191.54,1.34,2.41,6520
242083025,1964.01,PC,5.897,0.646812,29.321,17.66,1.36,1.71,6277
180607846,3906.01,PC,6.783,0.645105,37.199,28.48,0.95,0.88,5436
87090944,1677.01,VPC?,5.101,0.64367,22.916,16.14,1.08,1.49,5632
117979455,422.01,CPC-,4.496,0.633337,18.489,12.87,1.11,1.35,5945
40083958,851.01,VPC,3.41,0.6296,11.558,8.85,0.96,0.77,5397
219366908,2680.01,PC,4.447,0.62932,18.152,13.82,0.97,0.79,5508
242120884,1966.01,PC,6.193,0.622199,31.87,19.35,1.37,2.31,6449
18017227,3890.01,PC,6.607,0.620405,35.574,23.23,1.23,1.78,6294
203096531,3695.01,PC,15.824,0.604886,317,212.1,1.2,1.97,6231
351601843,1075.01,VPC,1.667,0.604743,3.424,3.76,0.57,0.58,3966
420962989,2773.01,PC,14.323,0.599336,317,212.75,1.2,2.81,6232
172630205,2856.01,PC,11.594,0.599092,92.54,75.83,0.89,3.19,5220
198213332,1131.01,PC,5.552,0.58603,26.464,20.42,0.99,2.4,5459
1716467085,2149.01,VPC-,6.039,0.58426,30.535,21.78,1.11,1.41,5948
423666115,2663.01,PC,7.78,0.58228,46.966,31.32,1.23,1.32,6288
162246865,1984.01,PC,3.001,0.564619,9.301,5.98,1.32,1.3,6290
430528566,1393.01,CPC-,9.106,0.55909,61.381,29.42,2.06,2.65,6380
15863518,1713.01,VPC,4.654,0.557201,19.607,16.9,0.86,0.95,4965
140284353,2695.01,PC,13.233,0.556681,115.866,63.24,NaN,NaN,NaN
27194429,1831.01,CPC,4.694,0.555293,19.899,11.87,1.49,2.27,6798
464326872,2955.01,PC,15.607,0.554301,317,174.51,1.68,2.43,7366
443042089,3078.01,PC,10.644,0.549797,80.021,43.84,1.7,1.84,7433
180695581,1807.01,CPC,1.526,0.549343,2.945,2.84,0.73,0.74,4673
134200185,500.01,CPC,1.295,0.548155,2.229,2.21,0.7,0.75,4449
463681005,3060.01,PC,11.439,0.546551,90.447,64.8,1.14,1.66,6091
281979481,274.01,CPC,1.845,0.541793,4.067,3.5,0.87,0.81,5081
301281965,2740.01,PC,6.038,0.534897,30.525,25.02,0.94,0.58,5414
440186528,3760.01,PC,13.746,0.531857,123.606,97.51,NaN,NaN,NaN
238898571,863.01,PC,1.16,0.52512,1.651,1.31,1,0.85,5574
