TIC ID,TOI,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
262530407,177.01,PC,PC,9.49275,0.007,21:45.2,-46:42:53,2.853101,0.000005,1.258662,0.11815,1.724695,0.060011,1587.242151,55.270573,2.126615,0.39056,42.234802,650.185627,26.2589,22.4751,0.02605,3703,66,4.76229,0.061557,0.517786,0.01558,,,"2,3,29",10/11/18,7/15/21,7/26/21 12:04,possible L1 planet
251848941,178.01,PC,CP,10.42,0.006,29:12.5,-30:27:14.82,6.5577,0.00003,2.251,0.508,1.412375,0.002793,1300,2.57262,2.59152,0.261272,48.7114,735,11,62.699,0.20675,4111,171,4.55528,0.449348,0.66,0.06,,,"2,29",10/11/18,10/21/20,6/1/21 12:02,
251848941,178.02,PC,CP,10.42,0.006,29:12.5,-30:27:14.82,10.354252,0.003165,2.236524,0.274134,1.800631,0.484506,1657.067871,446.147125,3.751004,1.518233,19.497772,535.939758,9.537692,62.699,0.20675,4111,171,4.55528,0.449348,0.701202,0.152166,,,2,10/11/18,12/17/19,6/1/21 12:02,similar period to candidate 3
251848941,178.03,PC,CP,10.42,0.006,29:12.5,-30:27:14.82,9.955936,0.005123,2.521805,0.662672,1.223882,0.160279,1126.601724,147.61179,2.323174,2.683399,20.544734,542.993812,7.679551,62.699,0.20675,4111,171,4.55528,0.449348,0.701202,0.152166,,,2,10/22/18,7/7/20,6/1/21 12:02,similar period to candidate 2 and may be wrong; only two transits
207141131,179.01,PC,PC,8.1796,0.006,57:02.9,-56:11:30.73,4.137438,0.000004,1.845494,0.118628,1.222723,0.035281,1125.535465,32.49457,2.675766,0.701669,168.336175,918.679686,31.719687,38.5653,0.0366,5058,181,4.51761,0.282094,0.802633,0.047962,,,"2,3,29,30",10/11/18,7/13/21,7/26/21 12:04,
51912829,180.01,KP,APC,9.5183,0.006,57:11.7,-67:29:46.28,0.835398,0.000009,1.480314,0.020716,2.923556,0.070977,2689.072754,65.369888,14.870042,2.317963,19472.25,3012.824219,49.261066,264.72,2.1895,6082,193,3.77654,0.33082,2.28668,0.344444,,,"1,2",10/19/18,12/17/19,6/1/21 12:02,Likely EB
76923707,181.01,PC,PC,10.4654,0.006,28:41.4,-34:29:29.08,4.532050173,2.98798E-06,2.375442508,0.04223273,8.583563,0.101625,7874.585279,93.59567,7.059079908,0.52485925,123.9023995,850.9218562,86.568436,96.2338,0.57475,4983,180,4.61445,0.318565,0.805572987,0.0550251,,,"2,29",10/22/18,7/28/21,8/10/21 0:00,TOI 181; under investigation by TFOP
76989773,182.01,PC,APC,9.683,0.006,33:10.6,-35:27:50.37,1.76918,0.00003,1.768,0.055,10.440533,0.02968,9570,27.3356,11.6236,0.680425,1670.21,1780,256,107.399,2.936,5569,187,4.32065,0.291747,0.96,0.03,,,"2,29",10/22/18,11/6/20,6/1/21 12:02,v-shaped; two stars in PSF
100100827,185.01,KP,KP,8.8287,0.006,37:25.1,-45:40:40.06,0.941452,0,2.048,0.128,11.753511,0.000012,10767,0.01088,15.4874,0.787181,4845.66,2324,284,123.483,0.37,6400,,4.36583,,1.35,0.07,0.1,0.1,"2,3,29,30",10/22/18,12/21/20,6/1/21 12:02,WASP-18 b
279741379,186.01,CP,CP,6.9934,0.006,27:00.0,-63:30:00.6,35.613421,0.000042,3.101,0.373,1.640701,0.000326,1510,0.300118,2.85639,0.26083,4.12058,361,19,16.32,0.0071,4628.53,91.9226,4.32239,0.236802,0.71,0.06,0.00265487,0.0526804,"1,2,3,4,28,29,30,34",10/19/18,6/11/21,6/21/21 12:03,GJ 143 b
279741379,186.02,CP,CP,6.9934,0.006,27:00.0,-63:30:00.6,7.789795,0.000052,2.182,0.424,0.130296,0.000424,120,0.390311,0.820194,0.088379,30.9914,657,1000,16.32,0.0071,4628.53,91.9226,4.32239,0.236802,0.71,0.06,0.00265487,0.0526804,"1,2,3,4,28,29,30,34",7/9/20,6/11/21,6/21/21 12:03,HD 21749 c
260304296,187.01,PC,APC,9.109901,0.006,18:27.7,-57:00:48.6,0.512589,0.000003,1.655647,0.013929,6.144394,0.04108,5643.213379,37.835732,20.511135,4.637096,32050,3727,148.46315,184.529,0.7205,6725,201,4.19532,0.344818,1.58318,0.203704,,,"1,2",10/19/18,12/17/19,6/1/21 12:02,v-shaped; very likely EB
280830734,188.01,PC,APC,9.4668,0.006,58:13.3,-70:45:38.83,1.162031,0.000088,1.172865,0.184116,0.370949,0.100814,341.597992,92.848785,4.63134,7.471795,6297.108398,2271.98291,10.150243,210.812,1.107,6340.299805,204,4.18,0.27,1.60517,0.23256,-0.46,0.19,"1,2",10/19/18,12/17/19,6/1/21 12:02,V-shaped; variable slightly evolved star
278866211,189.01,PC,APC,10.2638,0.006,43:13.9,-55:14:39.76,2.19407,0.00002,1.276,0.282,4.073715,0.007434,3745,6.84694,8.28466,0.476649,612.951,1386,17,181.879,0.811,6054,193,4.39416,0.333298,1.04,0.05,,,"1,2,29",10/19/18,11/6/20,6/1/21 12:02,8th mag star nearby; v-shaped; likely on target
166739520,190.01,KP,KP,9.6411,0.006,27:06.2,-50:17:03.93,10.020594,0.000005,5.714,0.146,8.999951,0.000147,8255,0.135745,12.1789,0.560752,258.051,1116,60,157.963,0.634,6038,,4.35513,,1.28,0.06,-0.36,0.09,"2,3,29,30",10/22/18,12/21/20,6/1/21 12:02,WASP-117
183532609,191.01,KP,KP,9.1468,0.006,59:36.2,-35:01:52.81,8.158455,0.000246,4.426955,0.026577,16.068966,0.167641,14691.08225,154.39099,12.745237,0.747367,138.817226,875.448474,66.91027,89.9606,0.3633,5600,,4.50501,,0.996641,0.05805,0.24,0.1,"2,29",10/22/18,11/6/20,6/1/21 12:02,WASP-8
183537452,192.01,KP,KP,10.2499,0.006,51:31.0,-39:54:25.64,3.922774,0.000094,2.590317,0.030596,12.469134,0.089144,11418.80181,82.10101,6.757336,0.453442,121.769866,847.236596,139.30116,87.5953,0.3106,4800,,4.53527,,0.635603,0.041613,0.17,0.05,"2,29",10/22/18,11/6/20,6/1/21 12:02,WASP-29
183985250,193.01,PC,CP,9.1031,0.006,54:40.5,-37:37:41.61,0.792072,0.000015,0.671088,0.083915,1.706515,0.0562,1570.524145,51.76075,3.889913,1.45494,2681.606105,1835.348309,27.256432,80.4373,0.3162,5422,185,4.42223,0.273742,0.980173,,,,"2,29",10/22/18,11/6/20,6/1/21 12:02,Tdur is short for Rstar
211438925,194.01,KP,KP,10.248,0.006,20:38.5,-23:56:08.84,4.899814,0.000163,3.347516,0.033785,11.188541,0.092439,10252.11259,85.13605,16.179779,0.127456,410.139204,1147.763925,116.95207,211.877,,5940,,4.23158,,1.5037,,0.04,0.1,"2,29",10/22/18,11/6/20,6/1/21 12:02,WASP-20
230982885,195.01,KP,KP,9.9696,0.006,38:25.2,-55:46:19.2,2.072791,0.000024,2.580988,0.014132,14.775634,0.059962,13516.67964,55.2258,13.311291,0.633874,1176.45793,1493.701613,228.8254,151.068,0.509,5640,,4.43703,,1.12805,0.053397,,,"2,29",10/22/18,11/6/20,6/1/21 12:02,WASP-97
234519192,196.01,PC,PC,8.0674,0.006,58:12.4,-64:45:41.55,1.163016,0.000004,1.935808,0.08207,0.476323,0.053866,438.613182,49.611492,11.66449,2.512222,49142.20083,3797.374242,20.465973,292.32,2.5715,6495,198,3.32048,0.371256,4.05957,0.175,,,"2,28,29",10/22/18,7/1/21,7/13/21 12:04,V-shaped; TFOP work in progress. Fast rotator.
441462736,197.01,PC,CP,7.3566,0.006,32:08.0,-21:48:04.32,14.27959,0.00036,8.488,0.584,0.903709,0.000322,832,0.296628,7.61351,,174.314,1012,7,95.5483,0.7309,5105,181,3.39182,0.291381,2.9,,,,"2,29",10/22/18,11/19/20,6/1/21 12:02,evolved star
12421862,198.01,PC,PC,9.92801,0.007,09:05.2,-27:07:18.28,10.215017,0.000052,1.968307,0.388465,1.079877,0.094225,994.108905,86.780266,1.477775,0.58434,7.419503,420.93347,11.117827,23.7262,0.02655,3763,65,4.83739,0.119367,0.447336,0.013317,,,"2,29",10/22/18,7/15/21,7/26/21 12:04,period updated to half alerted period (~10.2 days) from spoc-s01-s36 multisector
309792357,199.01,PC,PC,10.0391,0.006,20:25.4,-59:53:43.56,104.87075,0.00014,6.434,0.302,13.162586,0.002583,12050,2.37914,10.1289,0.608632,2.50012,350,214,102.27,0.1905,5350,184,4.52347,0.275691,0.88,0.05,,,"27,29,36",10/22/18,5/20/21,6/1/21 12:02,TOI 199 under investigation no observing notes; have correct period 104.871 days
410214986,200.01,PC,CP,7.8541,0.006,39:39.7,-69:11:45.75,8.13822,0.00008,3.32,0.318,3.889551,0.001314,3576,1.20993,6.95452,0.528302,145.105,966,20,44.0622,0.0692,5414,161,4.438,,0.95,0.07,,,"1,27,28",11/9/18,11/16/20,6/1/21 12:02,DS Tuc A b
350618622,201.01,CP,CP,8.5822,0.006,49:36.4,-54:54:37.52,52.978213,0.000021,4.45,0.04,7.38636,0.000157,6780,0.144935,10.9892,0.527293,7.63883,463,351,113.825,0.346,6461.8,83,4.35,0.16,1.33,0.06,0.18,0.12,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36",10/22/18,6/8/21,6/21/21 12:03,TOI 201.01
350618622,201.02,PC,PC,8.5822,0.006,49:36.4,-54:54:37.52,5.849254,0.000053,3.306,0.267,0.086862,0.000157,80,0.145058,1.22066,0.080613,410.858,1254,10,113.825,0.346,6461.8,83,4.35,0.16,1.33,0.06,0.18,0.12,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36",3/3/20,6/8/21,6/21/21 12:03,TFOP work in progress. Shares system with TESS confirmed planet TOI 201.01
355509914,202.01,PC,PC,14.6723,0.006,02:06.0,-59:05:15.81,1.738674,0.000007,1.298814,0.199208,14.917639,1.117213,13645.69467,1028.4617,9.629852,1.755573,418.920171,1153.858537,14.560348,627.339,11.7195,4746,178,4.52746,0.265458,0.820258,,,,"1,2,28,29",10/22/18,7/6/21,7/13/21 12:04,
281781375,204.01,PC,PC,9.2182,0.006,51:54.2,-59:20:37.13,43.82796,0.006146,4.281893,0.798433,0.621697,0.068879,572.440298,63.437958,2.510599,1.925784,15.657819,507.344042,9.244702,95.3428,0.21455,5605,187,4.39973,0.270707,1.03654,0.054452,,,"1,2,28,29",10/22/18,7/13/21,7/26/21 12:04,Only two events;  first event is on/near momentum dump.
281575427,205.01,PC,PC,9.4525,0.006,31:54.1,-56:57:54.29,4.252988,0.000024,3.109,0.442,0.330564,0.024007,304.414503,22.111341,2.933656,0.249879,951.551963,1416.53685,11.492883,177.759,0.9185,6222.5,83,4.06,0.16,1.45382,0.072302,0.13,0.12,"1,2,28,29",10/22/18,7/1/21,7/26/21 0:00,TFOP work in progress.
55650590,206.01,PC,PC,12.4312,0.008,54:57.2,-62:31:18.75,0.736306,0.000005,0.715111,0.066564,1.364031,0.081412,1255.530574,74.980255,1.460403,0.105923,117.759633,840.173269,25.278639,47.7465,0.10975,3358,,4.438,,0.351676,0.010566,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36",10/22/18,7/6/21,7/13/21 12:04,potential L1 planet; 2 stars in pixel
314865962,208.01,PC,PC,10.3539,0.006,33:07.6,-72:44:38.58,22.463565,0.000263,7.070133,0.449909,0.676778,0.042297,623.141641,38.956535,3.017518,0.208295,33.887366,615.359917,15.200956,148.372,0.539,5493,186,4.43001,0.290559,0.978381,0.051292,,,"1,2,3,6,9,13,27,28,29,30,33,36",10/22/18,7/1/21,7/13/21 12:04,TFOP work in progress.
52204645,209.01,PC,PC,10.8545,0.006,17:34.6,-66:54:11.04,4.379443,0.000017,1.749447,0.187297,1.050093,0.076035,966.703613,70.028534,2.678636,0.332608,120.935486,845.781513,13.631696,113.387,0.2725,4892,179,4.50955,2.00346,0.742779,0.050477,,,"1,2,28,29",10/22/18,7/7/21,7/13/21 12:04,The signal is likely on target; the centroid offset seen in SPOC report is likely caused by the nearby giant 9th mag star;which has a peak in periodogram at 8.60 days; and causes the second bright spot seen in difference image
141608198,210.01,PC,PC,12.5395,0.008,55:50.8,-73:59:07.04,9.010538,0.000011,1.866715,0.121233,4.48181,0.117249,4119.391644,107.984085,2.14921,0.21113,3.356822,345.224674,34.47422,42.8091,0.09895,3275,,4.438,,0.330146,0.009966,,,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35",10/22/18,7/9/21,7/13/21 12:04,TOI 210; VPC+
300293197,211.01,EB,APC,9.4906,0.006,21:07.1,-68:34:42.12,6.562717,0.000851,1.822309,0.108794,2.199406,0.288742,2023.677252,265.90558,6.08144,0.75704,239.62653,1003.467877,19.276176,121.321,,5873.97,102.627,4.35182,0.109989,1.08871,,-0.560044,0.0457657,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,32",10/22/18,2/2/21,6/1/21 12:02,TFOPWG FP Retired as BEB due to simultaneous B & Z chromaticity
206609630,212.01,PC,PC,12.5595,0.008,30:12.0,-59:34:59.69,0.335272,0.000001,0.718628,0.007645,20.807279,0.244812,18981.74619,225.45465,4.4688,0.776006,11198.47902,2823.7,114.26064,,,3332,63,4.94964,0.399131,0.3,0.05,,,"1,2,28,29",10/22/18,7/7/21,7/13/21 12:04,V-shaped; possible EB; Possible M dwarf; Gaia give this source duplication flag; no radius/parallax available
234345288,213.01,PC,PC,9.7806,0.006,35:32.9,-71:37:27.29,23.519916,0.000092,3.461005,0.295323,1.499205,0.072655,1379.865658,66.91541,2.455373,0.866388,8.477068,435.192263,16.351109,54.3256,0.0575,4566.4,64,4.93,0.12,0.672062,0.051535,-0.08,0.08,"1,2,13,27,29",10/22/18,7/7/21,7/13/21 12:04,outer candidate to TOI 213.01; near 3:1 resonance
234345288,213.02,PC,PC,9.7806,0.006,35:32.9,-71:37:27.29,7.756531,0.00005,2.422915,0.342268,0.343407,0.04138,316.239302,38.111996,1.220672,1.12134,37.205168,629.898492,8.299505,54.3256,0.0575,4566.4,64,4.93,0.12,0.672062,0.051535,-0.08,0.08,"1,2,13,27,29",7/1/21,7/1/21,7/13/21 12:04,Possible multi with a 3:1 MMR.
167415965,214.01,PC,PC,8.0089,0.006,37:50.1,-70:55:52.78,18.553864,0.000029,3.813725,0.126137,0.486359,0.013547,447.852905,12.476947,1.753065,0.231019,26.17955,576.912958,32.787746,38.96,0.03765,5346.2,141.5,4.6,0.09,0.798267,0.049528,-0.36,0.00894427,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36",10/22/18,7/6/21,7/13/21 12:04,potential L1 candidate; possible multi
167415965,214.02,PC,PC,8.0089,0.006,37:50.1,-70:55:52.78,9.6961,0.000043,2.981928,0.299881,0.116745,0.012462,107.520028,11.4782,0.830887,1.015886,62.193536,716.235862,10.400551,38.96,0.03765,5346.2,141.5,4.6,0.09,0.798267,0.049528,-0.36,0.00894427,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36",3/3/20,7/1/21,7/13/21 12:04,inner candidate in possible multi
231912935,215.01,PC,PC,10.5011,0.006,29:16.3,-63:47:26.24,26.285126,0.00021,3.157389,0.363978,1.078861,0.112934,993.17398,104.010254,3.515982,0.376811,29.11451,592.443746,9.491671,166.485,0.6845,5821,190,4.44094,0.328731,0.96445,0.047668,,,"1,2,28,29",10/22/18,7/13/21,7/26/21 12:04,weak signal
55652896,216.01,PC,CP,11.5748,0.006,55:55.2,-63:15:37.19,34.55397,0.00011,5.849,0.308,13.759496,0.006554,12593,6.03624,9.63002,0.663221,17.3262,568,14,177.945,0.879,5025.77,125,4.66348,0.2,0.8,0.05,0.316325,0.1,"1,2,3,4,5,6,7,8,9,11,12,13,27,28,29",10/22/18,11/19/20,6/1/21 12:02,
55652896,216.02,PC,CP,11.5748,0.006,55:55.2,-63:15:37.19,17.069723,0.000187,2.696,0.864,3.993071,0.009556,3671,8.80147,3.379,0.341803,21.0761,596,22,177.945,0.879,5025.77,125,4.66348,0.2,0.8,0.05,0.316325,0.1,"1,2,3,4,5,6,7,8,9,11,12,13,27,28,29,30",10/22/18,12/18/20,6/1/21 12:02,TTVs in system; possible additional single around 2046
32090583,218.01,PC,PC,13.3292,0.008,53:41.3,-68:44:19.06,0.438338,0.000005,0.537477,0.044525,3.260273,0.223346,2998.318055,205.68845,1.831065,0.118751,155.779872,901.047291,18.3147,52.3428,0.13665,3146,,4.438,,0.284538,0.00853,,,"1,2,3,4,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,36",10/22/18,7/14/21,7/26/21 12:04,Bad transit shape; likely SV
260609205,219.01,EB,APC,12.7222,0.006,29:48.9,-57:15:17.34,4.461759,0.000006,4.639,0.062,13.338437,0.0008,12210,0.736596,24.4069,1.25432,945.631,1544,42,1131.15,26.02,6354,191,4.24472,,2.24,0.11,-0.194636,0.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35",10/22/18,6/10/21,6/21/21 12:03,TFOP APC; HATS and Feros notes this is a SB1
150098860,220.01,PC,PC,9.6878,0.006,07:11.9,-61:59:49.96,10.695266,0.000016,2.193199,0.090623,0.959963,0.026371,883.768195,24.288677,2.949112,0.206738,63.896118,721.088167,33.267654,90.7402,0.1712,5272.71,45.6,3.98846,0.066564,0.881545,0.045935,-0.100718,0.0668965,"1,2,4,5,6,7,8,9,10,11,12,27,28,29,31,32,34,35,36",10/22/18,7/13/21,7/26/21 12:04,TOI 220 b
70797900,224.01,PC,APC,11.1427,0.006,07:54.7,-29:58:46.57,0,0,1.881429,0.01978,87.231035,,77200,,14.749052,,4.900451,379.471161,145.515579,64.77016,,3689,66,4.78104,0.354228,0.487,0.074,,,2,11/16/18,12/17/19,6/1/21 12:02,V-shaped; single transit; likely EB.
47525799,225.01,PC,PC,11.0316,0.006,55:31.3,-24:24:35.04,0,0,3.75,,10.561125,,9680,,8.298919,,13.070231,484.942871,22.171879,115.742,0.5165,4658,177,4.53096,0.422031,0.773851,0.156656,,,2,11/16/18,12/17/19,6/1/21 12:02,single transit (no period); centroid information is hard to interpret
2760710,227.01,PC,PC,13.8409,0.008,46:06.6,-16:41:29.27,0,0,1.51,,33.518483,,30400,,2.432614,,0.290998,187.323532,11.973635,52.3436,0.23985,2808,80,5.20628,0.340459,0.128,0.019,,,2,11/16/18,12/17/19,6/1/21 12:02,The second event is not real. single transit (no period).
77044471,228.01,KP,KP,13.2576,0.007,54:14.1,-30:00:46.94,2.6865,0.00001,2.262,0.134,11.690952,0.004755,10710,4.37988,12.8052,,519.686,1330,23,757.044,13.4985,5738,,4.23836,,1.18,,,,"2,29",11/16/18,11/19/20,6/1/21 12:02,HATS-16 b
120610833,229.01,PC,KP,11.5005,0.006,20:57.1,-35:59:54.47,3.126317,0.000147,1.741772,0.046813,12.721013,0.512601,11648.11482,472.01193,11.342406,1.078798,328.122904,1085.497647,31.15752,211.196,1.7515,5100,,4.4651,,0.874706,0.056776,0.43,0.06,"2,29",11/16/18,11/6/20,6/1/21 12:02,V-shaped.
204376737,231.01,KP,KP,11.4779,0.007,12:37.7,-22:40:26.85,3.360941,0.000074,2.589048,0.024194,26.508678,0.184276,24119.74952,169.71004,12.799033,0.647624,273.033776,1036.749521,151.28236,197.119,1.6195,5375,,4.49371,,0.817705,0.040844,-0.143,0.0284605,"2,29",11/16/18,11/6/20,6/1/21 12:02,WASP-6
402026209,232.01,KP,KP,11.8295,0.006,34:15.1,-42:03:42.41,1.338214,0.000017,2.151649,0.015144,30.033654,0.138929,27282.92765,127.950035,14.848685,0.925573,1188.642275,1497.554176,181.75089,267.206,3.7205,5436,,4.46024,,0.894974,0.055553,-0.01,0.1,"2,28,29",11/16/18,11/6/20,6/1/21 12:02,WASP-4
415969908,233.01,PC,PC,11.3018,0.007,54:50.1,-18:54:44.8,11.670027,0.000037,1.99055,0.373689,3.021195,0.223101,2778.755955,205.46245,2.017826,0.711929,4.021035,361.16379,13.143751,33.773,0.04565,3644,64,4.79912,0.357198,0.380272,0.011429,,,"2,29",11/16/18,7/15/21,7/26/21 12:04,possible multi
12423815,234.01,PC,PC,14.6253,0.007,10:16.5,-26:16:56.67,2.839281,0.000005,1.565896,0.073906,39.748882,1.561143,35948.02833,1436.8329,11.158206,0.50145,45.559433,662.619677,24.523106,249.345,4.101,3642,,4.438,,0.54933,0.017406,,,"2,29",11/16/18,7/6/21,7/13/21 12:04,check to update; Confirmed planet by HATS team (not yet published)
280095254,235.01,PC,PC,9.4688,0.006,04:47.5,-73:23:46.95,10.0902673,1.01728E-05,1.749928032,0.048236486,2.728554,0.07267,2509.936283,66.92947,,,94.86413662,795.9673693,53.317165,104.301,,5454.42,77.327,3.44247,0.146076,,,-1.12905,0.130671,"2,6,13,27,28,29,36",11/16/18,7/28/21,8/10/21 0:00,two close by stars (<1arcsec) not accounted for by TIC - may be uncorrected dilution and therefore uncertain radius; v-shaped; TFOP work in progress; likely EB
305048087,237.01,PC,CP,13.4102,0.007,32:58.5,-29:24:59.35,5.433729,0.001053,1.172585,0.472631,7.113879,0.916284,6530.706543,843.572876,1.741587,0.971689,3.324008,344.377869,7.68747,38.0749,0.22785,3139,98,5.04944,0.547167,0.214,0.049,,,2,11/16/18,12/17/19,6/1/21 12:02,low MES.
9006668,238.01,PC,PC,9.926601,0.006,16:55.5,-18:36:23.93,1.273099607,1.09323E-05,1.624155944,0.19636361,0.411252,0.048716,378.7051286,44.86818,1.861582153,0.20814928,713.9664922,1318.375753,8.505641,80.5407,0.26635,5024,181,4.5685,0.30183,0.766027987,0.0475477,,,"2,29",11/16/18,7/28/21,8/10/21 0:00,centroid offset not significant
9725627,239.01,PC,KP,10.9774,0.008,53:38.0,-10:07:05.22,4.156596,0.000342,4.006695,0.098488,5.185711,0.132774,4764.828285,122.28206,9.784621,0.614798,941.665501,1412.843034,22.26514,353.539,9.056,6362.5,83,4.59,0.16,1.38831,0.074947,-0.2,0.12,"2,29",11/16/18,11/6/20,6/1/21 12:02,WASP-30b - BD
101948569,240.01,PC,PC,10.7011,0.006,59:01.2,-44:09:39.13,19.47110179,0.004412812,3.500401258,0.4148826,1.941071,0.179588,1786.195423,165.39256,2.978845045,1.0954148,9.989199246,453.4218228,9.959292,74.881,0.1538,4333,173,4.5109,0.370952,0.702944994,0.0597739,,,"2,29",11/16/18,7/28/21,8/10/21 0:00,some odd-even; low SNR; even transits look worse than odd
77031414,241.01,KP,KP,10.9571,0.006,36:40.5,-34:36:40.7,1.386658,0.000024,2.306859,0.022359,15.84871,0.143902,14491.17835,132.53009,13.081277,0.649612,1879.923336,1679.402457,91.59771,232.98,1.7765,6286,196,4.438,,1.07661,0.052402,,,"2,29",11/16/18,11/6/20,6/1/21 12:02,target could also be 77031413; WASP 173 b
149010208,243.01,PC,APC,11.681,0.007,13:34.6,-31:20:03.85,3.437004,0.000173,4.271161,0.043736,16.600272,0.220703,15173.12598,203.254044,16.428856,16.429489,867.633972,1384.216064,72.028503,709.175,18.6355,6046,193,4.29639,2.00435,1.24876,1.24876,,,2,11/16/18,12/17/19,6/1/21 12:02,Gaia radius is 1.8 Rsun. Planet radius is big.
118327550,244.01,PC,PC,10.3475,0.007,42:16.7,-36:43:04.71,7.397194,0.000024,1.152178,0.52907,1.103947,0.125993,1016.255947,116.03725,1.312234,1.810652,6.674422,409.942702,10.986659,22.0337,0.03335,3342,,4.438,,0.407103,0.012472,,,"2,29",11/16/18,7/1/21,7/13/21 12:04,TFOP work in progress.
154618248,245.01,PC,PC,8.5509,0.006,23:03:07,-33:30:01.7,8.770921,0.000018,1.235108,0.092425,1.495106,0.19756,1376.095713,181.94266,5.54104,0.65622,191.892451,949.257905,17.161491,127.272,0.9345,6208,117,4.438,,1.42,0.07,,,"2,28",11/16/18,7/1/21,7/2/21 12:04,TFOP work in progress.
158623531,246.01,KP,KP,11.2794,0.006,36:40.3,-50:39:33.51,7.87288,0.00001,3.775,0.113,16.288181,0.002646,14890,2.43745,15.0953,1.11573,89.7112,857,151,169.272,,5070,,4.47933,,1.26,0.09,,,"2,3,29",11/16/18,11/19/20,6/1/21 12:02,WASP-105
160148385,247.01,KP,KP,11.9116,0.006,04:11.2,-47:21:38.29,3.425482,0.000183,2.47261,0.050053,15.273178,0.252575,13968.63745,232.60352,14.330205,0.783821,546.437601,1233.118728,51.132576,352.464,4.6845,5540,,4.42136,,1.11655,0.05892,,,"2,29",11/16/18,11/6/20,6/1/21 12:02,WASP-96
201793781,248.01,PC,PC,8.4642,0.006,18:44.2,-54:51:35.01,5.991112,0.000018,3.440027,0.216441,0.457473,0.030839,421.259143,28.403217,2.378011,0.563812,283.685628,1046.716531,11.9239,75.9529,0.1409,5711.7,57,3.84,0.08,1.12148,0.05206,0,0.09,"2,3,29,30",11/16/18,7/6/21,7/13/21 12:04,potential L1 planet; somewhat crowded field
179985715,249.01,PC,PC,11.2738,0.006,56:19.2,-38:56:57.24,6.615384,0.000044,2.190148,0.522181,1.480292,0.155289,1362.470284,143.01657,2.283356,1.384684,25.007475,570.344438,8.731829,70.6272,0.15645,4157,171,4.59257,0.222882,0.603418,0.059518,,,"2,29",11/16/18,7/15/21,7/26/21 12:04,
184240683,250.01,KP,KP,11.5464,0.006,57:23.8,-41:16:37.99,1.628425,0.000036,2.356079,0.027592,15.140464,0.12115,13848.10311,111.57671,12.972403,0.661508,1559.480639,1602.746165,102.15615,309.137,3.3775,5700,,4.39502,,1.0941,0.054357,0.154118,0.0514496,"2,29",11/16/18,11/6/20,6/1/21 12:02,WASP-5
224225541,251.01,PC,CP,9.3258,0.006,32:14.9,-37:15:21.11,4.93985,0.001212,2.024591,0.591026,0.968744,0.124927,891.847896,115.05542,2.880904,2.832026,277.586676,1041.044763,9.000767,99.523,0.4355,5862,190,4.51783,0.262166,0.955756,0.044947,,,"2,29",11/16/18,11/6/20,6/1/21 12:02,centroid shift not significant
237924601,252.01,PC,APC,11.7497,0.006,50:12.9,-63:03:14.11,1.002192,0.000028,0.633253,0.247183,2.056282,0.160734,1892.11377,148.030975,3.90427,5.327671,1315.157837,1535.904541,13.430404,190.596,,5071,181,4.48308,2.00352,0.874822,0.874822,,,"2,3",11/16/18,12/17/19,6/1/21 12:02,known TOI
322063810,253.01,PC,PC,9.3626,0.006,57:16.4,-51:35:06.9,3.510494,0.000025,2.166105,0.316829,0.338761,0.038878,311.96168,35.807217,1.335393,0.258574,64.707945,723.367765,8.983308,30.8431,0.0281,4020,170,4.438,,0.639371,0.065708,,,"2,29",11/16/18,7/13/21,7/26/21 12:04,visual binary
